ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11569200,JC119734,1/16/2019 22:07,090XX S JUSTINE ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2221,22,21,73,5,1167589,1844786,2019,1/23/2019 11:26,41.72963618,-87.66166598,"(41.729636179, -87.66166598)"
11569203,JC119807,1/16/2019 23:33,014XX S AVERS AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1011,10,24,29,3,1150941,1892936,2019,1/23/2019 11:26,41.86210729,-87.72139724,"(41.862107289, -87.721397241)"
11569206,JC119813,1/16/2019 23:45,051XX S PRAIRIE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,231,2,3,40,5,1178912,1871014,2019,1/23/2019 11:26,41.80135869,-87.61938939,"(41.801358685, -87.619389387)"
11569208,JC117184,1/14/2019 18:15,054XX W CHICAGO AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1524,15,37,25,6,1139604,1904799,2019,1/23/2019 16:13,41.89487511,-87.76272469,"(41.894875109, -87.762724694)"
11569210,JC113715,1/12/2019 2:00,044XX W MADISON ST,320,ROBBERY,STRONGARM - NO WEAPON,BAR OR TAVERN,FALSE,FALSE,1113,11,28,26,3,1146817,1899646,2019,2/10/2019 15:56,41.8806,-87.73636467,"(41.880600004, -87.736364671)"
11569215,JC119779,1/16/2019 3:24,035XX W 105TH PL,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2211,22,19,74,5,1154410,1834431,2019,1/23/2019 11:26,41.70149224,-87.71021927,"(41.70149224, -87.710219274)"
11569218,JC119703,1/16/2019 18:30,115XX S MARSHFIELD AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2234,22,34,75,6,1167438,1828213,2019,1/23/2019 11:26,41.68416044,-87.66269195,"(41.684160442, -87.66269195)"
11569220,JC119819,1/17/2019 0:00,026XX W THOMAS ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1211,12,1,24,3,1158591,1907216,2019,1/24/2019 16:19,41.90113988,-87.69292396,"(41.901139884, -87.692923963)"
11569228,JC119790,1/16/2019 22:12,009XX W 79TH ST,820,THEFT,$500 AND UNDER,CTA BUS,FALSE,FALSE,621,6,17,71,6,1171594,1852458,2019,1/23/2019 11:26,41.75060249,-87.64677034,"(41.750602491, -87.646770341)"
11569231,JC119826,1/16/2019 15:00,024XX S KEDZIE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1033,10,12,30,5,1155411,1887654,2019,1/23/2019 11:26,41.84752429,-87.70513031,"(41.847524285, -87.705130306)"
11569234,JC119846,1/17/2019 1:37,013XX S SPRINGFIELD AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1011,10,24,29,5,1150596,1893410,2019,1/24/2019 16:19,41.86341474,-87.72265132,"(41.863414742, -87.722651317)"
11569235,JC119743,1/16/2019 20:50,003XX N SANGAMON ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1214,12,27,28,6,1170040,1902182,2019,1/23/2019 11:26,41.88708404,-87.65101802,"(41.887084037, -87.651018015)"
11569236,JC119838,1/17/2019 1:15,043XX W 55TH ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,813,8,13,62,6,1148159,1867777,2019,1/24/2019 16:19,41.79312144,-87.73225581,"(41.793121443, -87.732255805)"
11569240,JC119755,1/16/2019 20:00,072XX S PHILLIPS AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,334,3,7,43,3,1193710,1857524,2019,1/23/2019 11:26,41.76399114,-87.5655624,"(41.763991137, -87.565562395)"
11569242,JC119773,1/14/2019 22:30,041XX W MONTROSE AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1722,17,39,16,6,1147846,1928917,2019,1/23/2019 11:26,41.96090271,-87.73183235,"(41.960902706, -87.731832353)"
11569249,JC119772,1/16/2019 22:40,0000X S STATE ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,112,1,42,32,6,1176390,1900219,2019,1/23/2019 11:26,41.88155654,-87.62775854,"(41.881556538, -87.627758535)"
11569253,JC119731,1/16/2019 21:40,019XX N WINCHESTER AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1434,14,32,22,3,1163051,1912898,2019,1/23/2019 11:26,41.91663917,-87.67638216,"(41.916639167, -87.676382159)"
11569258,JC119841,1/16/2019 22:40,023XX W LOGAN BLVD,820,THEFT,$500 AND UNDER,ATHLETIC CLUB,FALSE,FALSE,1432,14,32,22,6,1160418,1917765,2019,1/23/2019 11:26,41.93004949,-87.68592073,"(41.930049492, -87.685920733)"
11569259,JC119858,1/15/2019 12:00,019XX N CICERO AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2533,25,36,19,6,1144092,1912382,2019,1/23/2019 11:26,41.9156006,-87.74605061,"(41.915600603, -87.746050613)"
11569264,JC119843,1/17/2019 1:12,039XX W VAN BUREN ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,VACANT LOT/LAND,FALSE,FALSE,1132,11,28,26,3,1150110,1897732,2019,1/24/2019 16:19,41.87528428,-87.72432284,"(41.875284283, -87.724322839)"
11569265,JC119870,1/17/2019 2:45,035XX N BROADWAY,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1925,19,46,6,6,1171076,1923738,2019,1/24/2019 16:19,41.94621213,-87.64657968,"(41.946212132, -87.646579678)"
11569267,JC119760,1/16/2019 21:00,017XX W GRACE ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1922,19,47,6,3,1164236,1925285,2019,1/23/2019 11:26,41.95060481,-87.67167729,"(41.950604809, -87.671677285)"
11569269,JC119876,1/17/2019 2:58,027XX W 58TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,824,8,16,63,3,1159155,1866083,2019,1/24/2019 16:19,41.78825483,-87.69198061,"(41.788254826, -87.691980613)"
11569273,JC119776,1/16/2019 22:45,044XX N CICERO AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,GAS STATION,FALSE,FALSE,1722,17,45,15,3,1143567,1928959,2019,1/23/2019 11:26,41.9610993,-87.74756329,"(41.961099303, -87.74756329)"
11569278,JC119873,1/17/2019 2:24,110XX S NORMAL AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2233,22,34,49,6,1174923,1831824,2019,1/24/2019 16:19,41.69390642,-87.63518456,"(41.693906421, -87.635184558)"
11569282,JC115932,1/11/2019 23:15,079XX S LAKE SHORE DR,820,THEFT,$500 AND UNDER,CTA BUS,FALSE,FALSE,422,4,7,46,6,1198590,1853158,2019,1/23/2019 16:13,41.75188963,-87.54782258,"(41.751889626, -87.547822582)"
11569292,JC118782,1/16/2019 9:35,067XX S COTTAGE GROVE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,321,3,20,42,7,1182717,1860597,2019,1/23/2019 11:26,41.77268594,-87.6057585,"(41.77268594, -87.605758495)"
11569476,JC120130,1/16/2019 20:00,0000X N LONG AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,TRUE,1522,15,29,25,6,1140341,1899716,2019,1/23/2019 11:26,41.88091324,-87.76014256,"(41.880913243, -87.760142556)"
11569301,JC119889,1/17/2019 2:30,053XX S MORGAN ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,934,9,20,61,5,1170558,1869233,2019,1/24/2019 16:19,41.79665775,-87.65007836,"(41.796657752, -87.650078356)"
11569308,JC119797,1/16/2019 11:05,014XX N LEAVITT ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1424,14,2,24,3,1161475,1909525,2019,1/23/2019 11:26,41.90741639,-87.68226641,"(41.907416391, -87.682266408)"
11569309,JC118855,1/11/2019 10:43,013XX W WASHBURNE AVE,810,THEFT,OVER $500,CHA PARKING LOT/GROUNDS,FALSE,FALSE,1233,12,25,28,6,1167712,1894517,2019,1/23/2019 11:23,41.86610116,-87.65978793,"(41.86610116, -87.659787932)"
11569310,JC118966,1/15/2019 1:00,018XX N HARDING AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2535,25,26,20,5,1149754,1912011,2019,1/23/2019 11:26,41.91447427,-87.72525838,"(41.914474268, -87.725258378)"
11569312,JC119885,1/17/2019 4:00,044XX S ST LOUIS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,821,8,14,58,7,1153812,1875086,2019,1/24/2019 16:19,41.81306804,-87.71133266,"(41.813068037, -87.711332659)"
11569315,JC119893,1/17/2019 0:10,011XX S INDEPENDENCE BLVD,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,1133,11,24,29,3,1151434,1894647,2019,1/24/2019 16:19,41.86679281,-87.71954259,"(41.866792814, -87.719542592)"
11569316,JC119901,1/17/2019 3:00,100XX W OHARE ST,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,1651,16,41,76,6,1100658,1934241,2019,1/24/2019 16:19,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
11569325,JC119923,1/16/2019 14:30,0000X E 100TH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,511,5,9,49,6,1178416,1838683,2019,1/23/2019 11:26,41.71265007,-87.62218852,"(41.712650067, -87.622188517)"
11569326,JC119919,1/17/2019 5:45,016XX W DIVISION ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1424,14,1,24,7,1165091,1908060,2019,1/24/2019 16:19,41.90332025,-87.66902493,"(41.903320247, -87.669024932)"
11569329,JC119926,1/17/2019 6:45,030XX S SPAULDING AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1032,10,22,30,7,1154845,1884300,2019,1/24/2019 16:19,41.83833185,-87.70729727,"(41.838331851, -87.70729727)"
11569342,JC119944,1/17/2019 7:30,006XX N WALLER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1511,15,29,25,7,1138213,1903875,2019,1/24/2019 16:19,41.89236481,-87.7678559,"(41.892364809, -87.767855902)"
11569358,JC119960,1/16/2019 17:30,035XX W CORTLAND ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1422,14,1,22,6,1152255,1912393,2019,1/23/2019 11:26,41.91547348,-87.71605991,"(41.915473484, -87.716059914)"
11569364,JC119994,1/8/2019 12:39,005XX W MADISON ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,121,1,42,28,6,1173039,1900311,2019,1/23/2019 11:23,41.88188393,-87.64006044,"(41.881883933, -87.640060441)"
11569366,JC119930,1/17/2019 6:58,012XX W MADISON ST,810,THEFT,OVER $500,CTA BUS,TRUE,FALSE,1224,12,25,28,6,1168278,1900173,2019,2/10/2019 15:56,41.88160946,-87.65754664,"(41.881609458, -87.657546635)"
11569377,JC119963,1/14/2019 22:00,089XX S COTTAGE GROVE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,FALSE,TRUE,633,6,8,44,7,1183121,1846055,2019,1/23/2019 11:26,41.73277179,-87.60472899,"(41.732771785, -87.604728989)"
11569403,JC119995,1/17/2019 8:00,011XX N WOLCOTT AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1212,12,1,24,3,1163524,1907676,2019,1/24/2019 16:19,41.90229968,-87.67479167,"(41.902299678, -87.67479167)"
11569404,JC120004,1/16/2019 7:00,038XX S ELLIS AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,212,2,4,36,6,1182427,1879993,2019,1/23/2019 11:26,41.82591691,-87.60622011,"(41.825916907, -87.606220114)"
11569412,JC119916,1/16/2019 12:00,0000X W RANDOLPH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1176157,1901285,2019,1/23/2019 11:26,41.88448696,-87.62858195,"(41.884486956, -87.628581948)"
11569413,JC120035,1/17/2019 9:00,014XX W 69TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,725,7,17,67,7,1167939,1858991,2019,1/24/2019 16:19,41.76860917,-87.6599766,"(41.76860917, -87.659976597)"
11569414,JC119987,1/17/2019 7:46,009XX N WELLS ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1823,18,27,8,3,1174546,1906910,2019,1/24/2019 16:19,41.89995842,-87.63432942,"(41.899958419, -87.634329418)"
11569434,JC120052,1/16/2019 16:00,076XX S ESSEX AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,421,4,7,43,6,1194188,1854829,2019,1/23/2019 11:26,41.75658413,-87.5638988,"(41.756584133, -87.5638988)"
11569435,JC116841,1/14/2019 15:36,007XX W DIVERSEY PKWY,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1935,19,43,7,5,1170728,1918826,2019,1/23/2019 16:13,41.93274105,-87.64800314,"(41.932741049, -87.648003144)"
11569438,JC120050,1/15/2019 17:00,061XX S MC VICKER AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,812,8,13,64,6,1137122,1863297,2019,1/23/2019 11:26,41.78103216,-87.77283521,"(41.781032155, -87.772835206)"
11569441,JC119071,1/16/2019 13:20,056XX S FAIRFIELD AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,824,8,15,63,3,1159000,1867242,2019,1/23/2019 11:26,41.79143845,-87.69251727,"(41.791438452, -87.692517267)"
11569451,JC120109,1/17/2019 9:45,053XX W DIVISION ST,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,2532,25,37,25,6,1140275,1907473,2019,1/24/2019 16:19,41.90220061,-87.76019465,"(41.902200612, -87.760194649)"
11569453,JC120051,1/17/2019 9:20,020XX E 79TH ST,860,THEFT,RETAIL THEFT,OTHER,FALSE,FALSE,414,4,8,46,6,1191073,1852990,2019,1/24/2019 16:19,41.75161364,-87.57537386,"(41.751613643, -87.575373855)"
11569455,JC120025,1/13/2019 23:00,061XX S SANGAMON ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,712,7,16,68,5,1171026,1864188,2019,1/23/2019 11:26,41.78280348,-87.64850952,"(41.782803483, -87.648509523)"
11569456,JC120074,1/17/2019 9:30,059XX W LE MOYNE ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2531,25,29,25,3,1136662,1909369,2019,1/24/2019 16:19,41.90746894,-87.77342049,"(41.90746894, -87.773420485)"
11569457,JC119936,1/17/2019 7:00,052XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2023,20,48,77,6,1168697,1934885,2019,1/24/2019 16:19,41.97685185,-87.65499969,"(41.976851852, -87.654999693)"
11569460,JC120040,1/11/2019 17:00,021XX W FULTON ST,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,1223,12,27,28,5,1162069,1901987,2019,1/23/2019 11:26,41.88671913,-87.68029515,"(41.88671913, -87.680295152)"
11569462,JC120113,1/16/2019 8:00,012XX S LAKE SHORE DR E,810,THEFT,OVER $500,STREET,FALSE,FALSE,132,1,4,33,6,1178818,1894964,2019,1/23/2019 11:26,41.86708141,-87.61900371,"(41.867081407, -87.619003708)"
11569465,JC118907,1/16/2019 7:25,070XX W 63RD ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,812,8,23,64,5,1130536,1861925,2019,1/23/2019 16:13,41.77738239,-87.7970128,"(41.777382388, -87.7970128)"
11569467,JC120063,1/16/2019 12:30,035XX N HARLEM AVE,810,THEFT,OVER $500,BANK,FALSE,FALSE,1632,16,38,17,6,1127445,1922770,2019,2/13/2019 16:01,41.9444031,-87.80697718,"(41.944403102, -87.806977178)"
11569472,JC120010,1/17/2019 8:00,027XX N CALIFORNIA AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1411,14,32,22,6,1157241,1918050,2019,1/24/2019 16:19,41.93089679,-87.69758766,"(41.930896787, -87.697587655)"
11569474,JC120122,1/16/2019 21:00,030XX S HALSTED ST,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,913,9,11,60,6,1171460,1884820,2019,1/23/2019 11:26,41.83941029,-87.64631363,"(41.839410287, -87.646313633)"
11569478,JC120081,1/16/2019 8:00,049XX S CHICAGO BEACH DR,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,222,2,5,39,6,1188407,1872580,2019,1/23/2019 11:26,41.8054342,-87.58451822,"(41.805434202, -87.584518215)"
11569482,JC119968,1/17/2019 3:30,022XX N MEADE AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2512,25,36,19,6,1135363,1914473,2019,1/24/2019 16:19,41.9214981,-87.77807099,"(41.921498099, -87.778070991)"
11569483,JC120150,1/15/2019 15:00,002XX W 23RD ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,914,9,25,34,6,1174997,1889057,2019,1/23/2019 11:26,41.85095857,-87.63320779,"(41.850958574, -87.633207794)"
11569486,JC120129,1/17/2019 0:00,0000X E GRAND AVE,890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,1834,18,42,8,6,1176416,1903908,2019,1/24/2019 16:19,41.89167877,-87.62755165,"(41.891678767, -87.627551654)"
11569492,JC120128,1/16/2019 16:00,022XX W HARRISON ST,820,THEFT,$500 AND UNDER,SPORTS ARENA/STADIUM,FALSE,FALSE,1225,12,28,28,6,1161511,1897329,2019,1/23/2019 11:26,41.8739488,-87.682474,"(41.873948802, -87.682473996)"
11569493,JC120076,1/16/2019 14:00,062XX S EMERALD DR,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,711,7,16,68,6,1172179,1863746,2019,1/23/2019 11:26,41.78156531,-87.64429527,"(41.781565307, -87.644295268)"
11569498,JC119937,1/17/2019 7:10,050XX S CORNELL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,222,2,5,39,7,1187887,1871709,2019,1/24/2019 16:19,41.80305653,-87.58645309,"(41.803056534, -87.586453094)"
11569505,JC119931,1/17/2019 7:10,050XX W LE MOYNE ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,2533,25,37,25,3,1142598,1909507,2019,1/24/2019 16:19,41.90773923,-87.75161115,"(41.907739231, -87.75161115)"
11569512,JC119882,1/17/2019 3:39,020XX N MILWAUKEE AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1431,14,1,22,6,1159682,1913243,2019,1/24/2019 16:19,41.91765602,-87.68875026,"(41.917656022, -87.688750258)"
11569514,JC120039,1/16/2019 19:00,019XX W 21ST PL,810,THEFT,OVER $500,VEHICLE-COMMERCIAL,FALSE,FALSE,1234,12,25,31,6,1163733,1889754,2019,1/23/2019 11:26,41.85311578,-87.67452929,"(41.85311578, -87.674529292)"
11569526,JC120155,1/15/2019 13:00,058XX S ARCHER AVE,810,THEFT,OVER $500,GROCERY FOOD STORE,FALSE,FALSE,814,8,23,56,6,1140706,1868830,2019,1/23/2019 11:26,41.7961508,-87.75955989,"(41.796150799, -87.759559887)"
11569527,JC120154,1/17/2019 10:00,001XX S WABASH AVE,860,THEFT,RETAIL THEFT,RESTAURANT,TRUE,FALSE,112,1,42,32,6,1176829,1899785,2019,4/7/2019 15:58,41.8803557,-87.62615969,"(41.880355702, -87.626159693)"
11569528,JC120096,1/16/2019 8:00,051XX W KINZIE ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1532,15,37,25,5,1142136,1902250,2019,1/23/2019 11:26,41.88783376,-87.75348849,"(41.887833763, -87.753488486)"
11569531,JC120042,1/16/2019 17:30,008XX W NORTH AVE,870,THEFT,POCKET-PICKING,CTA STATION,FALSE,FALSE,1822,18,2,8,6,1170467,1910867,2019,1/23/2019 11:26,41.91090688,-87.64919563,"(41.910906878, -87.649195628)"
11569537,JC119924,1/17/2019 2:26,008XX N LAWLER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,TRUE,FALSE,1531,15,37,25,5,1142537,1905075,2019,2/26/2019 16:06,41.89557845,-87.75194557,"(41.895578454, -87.751945571)"
11569539,JC120220,1/17/2019 11:45,003XX W CHICAGO AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1831,18,42,8,6,1174037,1905670,2019,1/24/2019 16:19,41.89656716,-87.63623597,"(41.896567158, -87.636235973)"
11569541,JC120177,1/5/2019 21:00,059XX W WASHINGTON BLVD,890,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,1513,15,29,25,6,1137026,1900142,2019,1/23/2019 11:26,41.88214235,-87.77230496,"(41.882142354, -87.772304964)"
11569547,JC120227,1/6/2019 19:00,002XX N MICHIGAN AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,114,1,42,32,6,1177256,1901915,2019,1/23/2019 11:26,41.88619087,-87.62452722,"(41.886190872, -87.624527215)"
11569563,JC120200,1/15/2019 13:25,020XX N ORCHARD ST,890,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,1812,18,43,7,6,1171278,1913694,2019,2/17/2019 15:58,41.91864652,-87.64613311,"(41.918646522, -87.64613311)"
11569565,JC120199,1/17/2019 10:15,005XX S KEDZIE AVE,320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,1134,11,24,27,3,1155124,1897322,2019,1/24/2019 16:19,41.8740601,-87.70592431,"(41.874060099, -87.705924314)"
11569568,JC120071,1/17/2019 7:00,011XX W 69TH ST,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,724,7,16,68,7,1170090,1859051,2019,1/24/2019 16:19,41.76872734,-87.65209038,"(41.768727336, -87.652090375)"
11569574,JC120236,1/17/2019 11:04,004XX W DIVISION ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1821,18,27,8,6,1173175,1908290,2019,1/24/2019 16:19,41.90377576,-87.63932407,"(41.903775756, -87.639324074)"
11569577,JC120234,1/17/2019 8:58,083XX S STEWART AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,622,6,21,71,6,1175075,1849719,2019,1/24/2019 16:19,41.7430094,-87.63409593,"(41.743009401, -87.634095927)"
11569581,JC120255,1/16/2019 14:00,009XX E 104TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,FALSE,FALSE,512,5,9,50,7,1184238,1836191,2019,1/23/2019 11:26,41.70567778,-87.60094436,"(41.705677782, -87.600944364)"
11569590,JC120258,1/17/2019 12:00,004XX S WESTERN AVE,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,1135,11,28,28,6,1160478,1897788,2019,1/24/2019 16:19,41.87522977,-87.68625398,"(41.875229772, -87.686253982)"
11569595,JC120219,1/17/2019 9:30,012XX W 119TH ST,820,THEFT,$500 AND UNDER,ATHLETIC CLUB,FALSE,FALSE,524,5,34,53,6,1170139,1825866,2019,1/24/2019 16:19,41.67766176,-87.65287226,"(41.677661758, -87.652872258)"
11569601,JC120244,1/17/2019 10:00,0000X N DESPLAINES ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,121,1,42,28,6,1171925,1900462,2019,1/24/2019 16:19,41.88232291,-87.64414654,"(41.882322908, -87.644146544)"
11569604,JC120180,1/17/2019 11:00,043XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1915,19,46,3,6,1168812,1929247,2019,1/24/2019 16:19,41.96137851,-87.65474101,"(41.96137851, -87.65474101)"
11569606,JC120271,1/17/2019 8:00,001XX S PARKSIDE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1513,15,29,25,6,1138636,1898830,2019,1/24/2019 16:19,41.87851302,-87.76642478,"(41.87851302, -87.766424778)"
11569617,JC120274,1/17/2019 11:45,011XX N LARRABEE ST,810,THEFT,OVER $500,STREET,TRUE,TRUE,1822,18,27,8,6,1172122,1908033,2019,1/24/2019 16:19,41.90309385,-87.64319956,"(41.903093846, -87.643199555)"
11569625,JC120121,1/17/2019 10:23,034XX W ROOSEVELT RD,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,1021,10,24,29,6,1153720,1894499,2019,1/24/2019 16:19,41.86634153,-87.7111543,"(41.866341527, -87.711154301)"
11569628,JC120263,1/17/2019 6:30,057XX W FULTON ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1512,15,29,25,6,1137989,1901431,2019,1/24/2019 16:19,41.88566221,-87.76873763,"(41.885662208, -87.768737633)"
11569639,JC119914,1/17/2019 6:19,031XX W 46TH ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,922,9,14,58,3,1156011,1873967,2019,1/24/2019 16:19,41.80995339,-87.70329667,"(41.809953393, -87.703296673)"
11569645,JC120303,1/17/2019 12:15,001XX N MICHIGAN AVE,870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,111,1,42,32,6,1177276,1901405,2019,1/24/2019 16:19,41.88479095,-87.62446924,"(41.884790951, -87.624469241)"
11569649,JC120171,1/16/2019 15:30,002XX E 43RD ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,213,2,3,38,3,1178493,1876555,2019,1/23/2019 11:26,41.81657321,-87.62075751,"(41.816573212, -87.620757513)"
11569652,JC120289,1/15/2019 13:00,063XX S KENNETH AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,813,8,13,65,5,1147800,1862084,2019,1/23/2019 11:26,41.77750582,-87.73371782,"(41.777505817, -87.733717821)"
11569653,JC120347,1/17/2019 13:15,091XX S PRINCETON AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,634,6,21,49,6,1176194,1844155,2019,1/24/2019 16:19,41.72771605,-87.63016245,"(41.727716048, -87.630162451)"
11569666,JC119582,1/3/2019 8:00,006XX N MICHIGAN AVE,820,THEFT,$500 AND UNDER,OTHER,TRUE,FALSE,1834,18,42,8,6,1177327,1904330,2019,4/17/2019 16:13,41.89281615,-87.6241932,"(41.892816145, -87.624193198)"
11569673,JC119608,1/16/2019 7:00,053XX S COTTAGE GROVE AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,233,2,5,41,6,1182491,1869797,2019,1/23/2019 11:26,41.79793681,-87.60630178,"(41.797936811, -87.606301777)"
11569680,JC120269,1/17/2019 11:32,011XX W 68TH ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,FALSE,FALSE,724,7,16,68,3,1169907,1859708,2019,1/28/2019 16:06,41.7705342,-87.65274211,"(41.770534202, -87.652742105)"
