Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood
2.019E+13,1/1/2019,1505,2/17/2019,1536,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F3,SOUTH PARK
2.019E+13,1/1/2019,1520,3/31/2019,1549,THEFT-BICYCLE,THEFT-BICYCLE,WEST,D,D3,SLU/CASCADE
2.019E+11,1/1/2019,1600,1/2/2019,936,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,SODO
2.019E+11,1/1/2019,1610,1/2/2019,1142,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.019E+12,1/1/2019,1625,1/21/2019,1509,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.019E+11,1/1/2019,1630,1/2/2019,1834,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,L,L2,NORTHGATE
20190000844,1/1/2019,1631,1/1/2019,1631,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U3,ROOSEVELT/RAVENNA
20190000863,1/1/2019,1637,1/1/2019,1637,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,SLU/CASCADE
20190000855,1/1/2019,1639,1/1/2019,1639,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J3,ROOSEVELT/RAVENNA
2.019E+13,1/1/2019,1650,4/18/2019,1650,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,D,D3,SLU/CASCADE
2.019E+13,1/1/2019,1658,4/4/2019,1658,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q1,MAGNOLIA
2.019E+11,1/1/2019,1700,1/2/2019,1038,THEFT-ALL OTHER,THEFT-MAIL,NORTH,L,L1,LAKECITY
20190000951,1/1/2019,1756,1/1/2019,1834,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.019E+11,1/1/2019,1830,1/2/2019,1156,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D1,BELLTOWN
2.019E+11,1/1/2019,1830,1/2/2019,908,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L2,NORTHGATE
2.019E+11,1/1/2019,1851,1/1/2019,2030,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.019E+11,1/1/2019,1900,1/3/2019,1007,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K2,DOWNTOWN COMMERCIAL
2.019E+11,1/1/2019,1910,1/2/2019,959,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.019E+13,1/1/2019,1918,3/12/2019,1918,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D3,EASTLAKE - WEST
20190000991,1/1/2019,1926,1/1/2019,1926,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-GUN,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.019E+11,1/1/2019,1950,1/1/2019,2016,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.019E+13,1/1/2019,2000,1/23/2019,1206,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,U,U2,UNIVERSITY
2.019E+11,1/1/2019,2018,1/2/2019,859,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O1,SODO
2.019E+13,1/1/2019,2030,1/31/2019,1102,THEFT-BUILDING,THEFT-BUILDING,NORTH,B,B3,FREMONT
2.019E+11,1/1/2019,2030,1/1/2019,2120,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M1,BELLTOWN
2.019E+12,1/1/2019,2030,1/8/2019,1156,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,E,E3,FIRST HILL
2.019E+13,1/1/2019,2030,1/3/2019,1839,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,B,B3,FREMONT
2.019E+11,1/1/2019,2143,1/1/2019,2143,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE
2.019E+13,1/1/2019,2150,3/20/2019,2158,THEFT-BUILDING,THEFT-BUILDING,EAST,G,G1,FIRST HILL
2.019E+11,1/1/2019,2200,1/3/2019,1436,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,SOUTHWEST,W,W1,NORTH ADMIRAL
2.019E+11,1/1/2019,2200,1/2/2019,1145,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S1,NEW HOLLY
2.019E+11,1/1/2019,2200,1/5/2019,1224,THEFT-ALL OTHER,THEFT-PKPOCKET,WEST,M,M2,DOWNTOWN COMMERCIAL
2.019E+12,1/1/2019,2200,1/10/2019,1436,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,G,G3,JUDKINS PARK/NORTH BEACON HILL
2.019E+11,1/1/2019,2230,1/3/2019,1256,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTHWEST,W,W2,NORTH DELRIDGE
2.019E+11,1/1/2019,2300,1/1/2019,2341,ARSON,ARSON-OTHER,WEST,M,M3,DOWNTOWN COMMERCIAL
2.019E+11,1/1/2019,2349,1/1/2019,2349,ROBBERY-STREET,ROBBERY-STREET-WEAPON,SOUTH,O,O1,SODO
2.019E+12,1/2/2019,0,1/30/2019,1327,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E3,FIRST HILL
2.019E+12,1/2/2019,0,2/16/2019,905,ROBBERY-STREET,ROBBERY-STREET-GUN,EAST,G,G3,JUDKINS PARK/NORTH BEACON HILL
2.019E+12,1/2/2019,0,1/9/2019,1618,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,Q,Q2,QUEEN ANNE
2.019E+11,1/2/2019,17,1/2/2019,17,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N3,GREENWOOD
2.019E+11,1/2/2019,100,1/2/2019,202,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,SODO
2.019E+11,1/2/2019,230,1/3/2019,1359,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D1,SLU/CASCADE
2.019E+11,1/2/2019,320,1/2/2019,321,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.019E+13,1/2/2019,330,1/2/2019,1326,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN
2.019E+11,1/2/2019,422,1/2/2019,448,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E2,FIRST HILL
2.019E+11,1/2/2019,439,1/2/2019,1009,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,C,C1,CAPITOL HILL
2.019E+11,1/2/2019,448,1/2/2019,448,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.019E+11,1/2/2019,515,1/2/2019,904,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,R,R2,MOUNT BAKER
2.019E+11,1/2/2019,600,1/7/2019,552,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S1,NEW HOLLY
2.019E+11,1/2/2019,711,1/2/2019,711,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,NORTH,L,L3,LAKECITY
2.019E+11,1/2/2019,930,1/2/2019,933,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M3,DOWNTOWN COMMERCIAL
2.019E+11,1/2/2019,930,1/2/2019,1936,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH
2.019E+11,1/2/2019,952,1/2/2019,952,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,E,E1,CAPITOL HILL
2.019E+13,1/2/2019,1000,1/26/2019,1504,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W3,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.019E+11,1/2/2019,1012,1/2/2019,1012,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,SOUTHWEST,W,W1,NORTH ADMIRAL
2.019E+11,1/2/2019,1015,1/2/2019,1105,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q2,QUEEN ANNE
2.019E+11,1/2/2019,1038,1/2/2019,1122,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.019E+11,1/2/2019,1110,1/2/2019,2020,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH
2.019E+11,1/2/2019,1140,1/2/2019,1140,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L3,LAKECITY
2.019E+13,1/2/2019,1153,1/2/2019,1623,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.019E+11,1/2/2019,1200,1/2/2019,1203,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.019E+12,1/2/2019,1200,1/18/2019,1721,THEFT-ALL OTHER,THEFT-MAIL,SOUTH,S,S1,SOUTH BEACON HILL
2.019E+13,1/2/2019,1200,4/5/2019,1244,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E1,CAPITOL HILL
2.019E+11,1/2/2019,1224,1/2/2019,1311,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2.019E+11,1/2/2019,1330,1/3/2019,656,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN
2.019E+13,1/2/2019,1400,1/2/2019,1655,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M3,DOWNTOWN COMMERCIAL
2.019E+12,1/2/2019,1400,1/16/2019,1851,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,L,L1,NORTHGATE
2.019E+11,1/2/2019,1420,1/2/2019,1420,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.019E+11,1/2/2019,1430,1/2/2019,1430,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.019E+11,1/2/2019,1530,1/4/2019,1230,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,J,J3,GREENWOOD
2.019E+11,1/2/2019,1543,1/2/2019,1545,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.019E+11,1/2/2019,1630,1/2/2019,2019,THEFT-ALL OTHER,THEFT-OTH,SOUTH,S,S1,NEW HOLLY
2.019E+11,1/2/2019,1630,1/2/2019,1635,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,N,N2,NORTHGATE
2.019E+11,1/2/2019,1700,1/3/2019,458,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,NORTH,L,L3,LAKECITY
2.019E+11,1/2/2019,1725,1/2/2019,1725,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,L,L3,SANDPOINT
2.019E+11,1/2/2019,1730,1/3/2019,819,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R2,MOUNT BAKER
2.019E+13,1/2/2019,1754,1/4/2019,1846,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,DOWNTOWN COMMERCIAL
2.019E+11,1/2/2019,1800,1/3/2019,655,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,J,J2,BALLARD NORTH
2.019E+11,1/2/2019,1900,1/2/2019,2125,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J2,BALLARD NORTH
2.019E+11,1/2/2019,1900,1/3/2019,600,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,M,M1,DOWNTOWN COMMERCIAL
2.019E+11,1/2/2019,1926,1/2/2019,1926,ROBBERY-STREET,ROBBERY-STREET-GUN,SOUTH,S,S1,SOUTH BEACON HILL
2.019E+11,1/2/2019,1940,1/2/2019,1954,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B2,BALLARD SOUTH
2.019E+11,1/2/2019,1950,1/2/2019,1950,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F1,HIGH POINT
2.019E+11,1/2/2019,1955,1/2/2019,1955,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,WEST,M,M2,DOWNTOWN COMMERCIAL
2.019E+11,1/2/2019,2000,1/3/2019,929,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,BALLARD SOUTH
2.019E+13,1/2/2019,2030,1/22/2019,1600,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M2,SLU/CASCADE
2.019E+11,1/2/2019,2040,1/2/2019,2040,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U3,ROOSEVELT/RAVENNA
2.019E+11,1/2/2019,2100,1/3/2019,131,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q3,QUEEN ANNE
2.019E+11,1/2/2019,2200,1/3/2019,914,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,S,S3,RAINIER VIEW
2.019E+12,1/3/2019,0,1/26/2019,1619,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,R,R1,MID BEACON HILL
2.019E+11,1/3/2019,1,1/8/2019,1028,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.019E+11,1/3/2019,1,1/4/2019,948,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B3,WALLINGFORD
2.019E+11,1/3/2019,6,1/3/2019,6,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,R,R2,MOUNT BAKER
2.019E+11,1/3/2019,100,1/3/2019,1351,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,LAKECITY
2.019E+11,1/3/2019,130,1/5/2019,817,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J1,BALLARD NORTH
2.019E+11,1/3/2019,246,1/3/2019,1011,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R2,MOUNT BAKER
2.019E+11,1/3/2019,317,1/3/2019,328,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,B,B1,BALLARD SOUTH
2.019E+11,1/3/2019,342,1/3/2019,342,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,U,U2,UNIVERSITY
2.019E+11,1/3/2019,602,1/3/2019,602,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S3,RAINIER VIEW
2.019E+11,1/3/2019,630,1/3/2019,808,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,U,U1,UNIVERSITY
2.019E+11,1/3/2019,730,1/3/2019,1326,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,M,M2,DOWNTOWN COMMERCIAL
2.019E+12,1/3/2019,830,1/8/2019,1720,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F3,HIGHLAND PARK
2.019E+11,1/3/2019,905,1/3/2019,905,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,EAST,C,C1,CENTRAL AREA/SQUIRE PARK
2.019E+13,1/3/2019,925,1/4/2019,838,THEFT-BUILDING,THEFT-BUILDING,NORTH,N,N3,NORTHGATE
2.019E+11,1/3/2019,1000,1/4/2019,1415,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E1,CAPITOL HILL
2.019E+13,1/3/2019,1009,1/4/2019,2135,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q1,MAGNOLIA
2.019E+11,1/3/2019,1023,1/3/2019,1023,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.019E+11,1/3/2019,1040,1/3/2019,1312,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,F,F3,SOUTH PARK
2.019E+11,1/3/2019,1100,1/3/2019,1100,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,C,C1,MILLER PARK
2.019E+11,1/3/2019,1100,1/7/2019,1759,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N2,BITTERLAKE
2.019E+11,1/3/2019,1105,1/3/2019,1113,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U2,UNIVERSITY
2.019E+13,1/3/2019,1135,1/24/2019,1224,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W2,ALASKA JUNCTION
2.019E+11,1/3/2019,1137,1/3/2019,1137,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S1,MID BEACON HILL
2.019E+11,1/3/2019,1200,1/3/2019,1939,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B3,WALLINGFORD
2.019E+11,1/3/2019,1200,1/3/2019,1955,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,N,N1,BITTERLAKE
2.019E+11,1/3/2019,1230,1/4/2019,1244,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,D,D2,SLU/CASCADE
2.019E+11,1/3/2019,1302,1/3/2019,1302,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.019E+11,1/3/2019,1338,1/3/2019,1338,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTH,R,R1,NORTH BEACON HILL
2.019E+13,1/3/2019,1356,1/3/2019,2005,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J1,BALLARD NORTH
2.019E+11,1/3/2019,1356,1/3/2019,1517,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U1,SANDPOINT
2.019E+11,1/3/2019,1412,1/3/2019,1412,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,R,R1,NORTH BEACON HILL
2.019E+11,1/3/2019,1453,1/3/2019,1453,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,R,R2,NORTH BEACON HILL
2.019E+11,1/3/2019,1512,1/3/2019,1512,THEFT-BICYCLE,THEFT-BICYCLE,SOUTH,O,O1,SODO
2.019E+11,1/3/2019,1548,1/3/2019,1706,ROBBERY-COMMERCIAL,ROBBERY-BANK-GUN,EAST,C,C1,CAPITOL HILL
2.019E+13,1/3/2019,1600,1/10/2019,1943,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,FREMONT
2.019E+11,1/3/2019,1630,1/4/2019,1656,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D3,SLU/CASCADE
2.019E+11,1/3/2019,1645,1/4/2019,840,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTHWEST,W,W3,MORGAN
2.019E+13,1/3/2019,1650,1/5/2019,2017,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U2,UNIVERSITY
2.019E+11,1/3/2019,1700,1/4/2019,1504,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.019E+11,1/3/2019,1700,1/4/2019,817,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,E,E1,CAPITOL HILL
2.019E+11,1/3/2019,1733,1/3/2019,1733,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J1,BALLARD NORTH
2.019E+13,1/3/2019,1740,1/16/2019,1754,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B3,FREMONT
2.019E+11,1/3/2019,1800,1/4/2019,949,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.019E+11,1/3/2019,1815,1/4/2019,1026,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,U,U2,UNIVERSITY
2.019E+11,1/3/2019,1816,1/3/2019,1816,THEFT-ALL OTHER,THEFT-OTH,SOUTH,R,R1,NORTH BEACON HILL
2.019E+13,1/3/2019,1828,1/3/2019,2018,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B1,BALLARD SOUTH
2.019E+11,1/3/2019,1842,1/3/2019,1842,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U3,ROOSEVELT/RAVENNA
2.019E+13,1/3/2019,1850,1/3/2019,2203,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N1,BITTERLAKE
2.019E+13,1/3/2019,1855,1/3/2019,1915,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W3,MORGAN
2.019E+11,1/3/2019,1900,1/4/2019,729,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,B,B2,FREMONT
2.019E+11,1/3/2019,1903,1/3/2019,1903,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L3,LAKECITY
2.019E+11,1/3/2019,1906,1/3/2019,1906,ROBBERY-RESIDENTIAL,ROBBERY-RESIDENCE-BODYFORCE,WEST,D,D3,SLU/CASCADE
2.019E+11,1/3/2019,1920,1/4/2019,654,THEFT-BUILDING,THEFT-BUILDING,SOUTH,R,R2,MOUNT BAKER
2.019E+11,1/3/2019,1930,1/4/2019,702,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,C,C2,MILLER PARK
2.019E+11,1/3/2019,1930,1/3/2019,1946,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R3,HILLMAN CITY
2.019E+11,1/3/2019,1935,1/3/2019,2155,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-WEAPON,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.019E+11,1/3/2019,1945,1/6/2019,1633,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,U,U1,ROOSEVELT/RAVENNA
2.019E+11,1/3/2019,2000,1/4/2019,717,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTHWEST,F,F3,HIGHLAND PARK
2.019E+11,1/3/2019,2000,1/4/2019,956,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,Q,Q3,QUEEN ANNE
2.019E+11,1/3/2019,2000,1/4/2019,1243,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U2,UNIVERSITY
2.019E+13,1/3/2019,2100,1/3/2019,2259,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE
2.019E+13,1/3/2019,2130,1/4/2019,1105,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W1,ALKI
2.019E+11,1/3/2019,2130,1/4/2019,955,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L2,ROOSEVELT/RAVENNA
2.019E+11,1/3/2019,2130,1/4/2019,1550,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R1,NORTH BEACON HILL
2.019E+11,1/3/2019,2156,1/3/2019,2156,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,W,W1,NORTH ADMIRAL
2.019E+11,1/3/2019,2200,1/3/2019,2230,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,BALLARD SOUTH
2.019E+11,1/3/2019,2200,1/4/2019,753,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,R,R2,CLAREMONT/RAINIER VISTA
2.019E+11,1/3/2019,2245,1/4/2019,26,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E1,CAPITOL HILL
2.019E+11,1/3/2019,2325,1/4/2019,11,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L1,LAKECITY
2.019E+11,1/3/2019,2345,1/4/2019,1307,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,G,G3,MADRONA/LESCHI
2.019E+12,1/4/2019,0,1/8/2019,1320,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTHWEST,W,W2,NORTH DELRIDGE
2.019E+11,1/4/2019,45,1/4/2019,1316,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,B,B1,BALLARD SOUTH
2.019E+11,1/4/2019,200,1/5/2019,1420,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K2,DOWNTOWN COMMERCIAL
2.019E+11,1/4/2019,300,1/5/2019,1546,THEFT-BUILDING,THEFT-BUILDING,NORTH,B,B3,FREMONT
2.019E+13,1/4/2019,500,1/4/2019,759,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,B,B1,BALLARD SOUTH
2.019E+12,1/4/2019,855,2/28/2019,855,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B1,BALLARD SOUTH
2.019E+13,1/4/2019,855,1/15/2019,905,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B1,BALLARD SOUTH
2.019E+11,1/4/2019,930,1/4/2019,1204,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,N,N3,NORTHGATE
2.019E+13,1/4/2019,930,1/5/2019,1007,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U2,UNIVERSITY
2.019E+13,1/4/2019,1000,1/22/2019,912,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N2,BITTERLAKE
2.019E+11,1/4/2019,1032,1/4/2019,1037,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,SOUTH,R,R2,NORTH BEACON HILL
2.019E+13,1/4/2019,1130,1/6/2019,1325,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.019E+12,1/4/2019,1200,1/12/2019,1430,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S1,MID BEACON HILL
2.019E+11,1/4/2019,1222,1/4/2019,1222,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,M,M2,DOWNTOWN COMMERCIAL
2.019E+11,1/4/2019,1246,1/4/2019,1246,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B1,BALLARD SOUTH
2.019E+13,1/4/2019,1300,1/4/2019,1933,THEFT-ALL OTHER,THEFT-OTH,EAST,G,G2,JUDKINS PARK/NORTH BEACON HILL
2.019E+13,1/4/2019,1335,1/10/2019,2050,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J3,ROOSEVELT/RAVENNA
2.019E+11,1/4/2019,1404,1/4/2019,1404,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B1,BALLARD SOUTH
2.019E+11,1/4/2019,1428,1/4/2019,1428,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B1,BALLARD SOUTH
