Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood
2019000083620,03/07/2019,2100,03/08/2019,1115,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,SOUTHWEST,W,W2,ALASKA JUNCTION
2019000088828,03/07/2019,2103,03/12/2019,1400,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,D,D3,SLU/CASCADE
2019000083267,03/07/2019,2157,03/07/2019,2157,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,NORTHGATE
2019000083308,03/07/2019,2246,03/07/2019,2246,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTHWEST,F,F2,SOUTH DELRIDGE
2019000083887,03/07/2019,2300,03/08/2019,1147,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U2,UNIVERSITY
20190000151988,03/08/2019,1,04/29/2019,1313,THEFT-BUILDING,THEFT-BUILDING,WEST,D,D1,BELLTOWN
20190000903397,03/08/2019,30,03/29/2019,1008,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M3,DOWNTOWN COMMERCIAL
2019000084916,03/08/2019,100,03/09/2019,438,THEFT-ALL OTHER,THEFT-PKPOCKET,EAST,E,E3,CAPITOL HILL
2019000083411,03/08/2019,130,03/08/2019,218,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F3,SOUTH PARK
2019000085038,03/08/2019,139,03/09/2019,813,THEFT-ALL OTHER,THEFT-OTH,SOUTH,S,S2,BRIGHTON/DUNLAP
2019000083453,03/08/2019,313,03/08/2019,458,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTHWEST,F,F3,SOUTH PARK
2019000091477,03/08/2019,339,03/14/2019,1339,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,U,U2,UNIVERSITY
2019000083520,03/08/2019,557,03/08/2019,557,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E1,CAPITOL HILL
2019000083639,03/08/2019,601,03/08/2019,939,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,G,G1,FIRST HILL
2019000083544,03/08/2019,630,03/08/2019,853,THEFT-BUILDING,THEFT-BUILDING,EAST,C,C1,CAPITOL HILL
2019000083546,03/08/2019,651,03/08/2019,741,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q2,QUEEN ANNE
20190000902893,03/08/2019,700,03/16/2019,1435,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U1,UNIVERSITY
2019000085030,03/08/2019,800,03/09/2019,800,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,L,L1,LAKECITY
2019000087312,03/08/2019,930,03/11/2019,942,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S3,RAINIER VIEW
20190000904941,03/08/2019,1025,05/01/2019,22,THEFT-BUILDING,THEFT-BUILDING,EAST,C,C2,CENTRAL AREA/SQUIRE PARK
20190000902666,03/08/2019,1105,03/11/2019,1040,THEFT-ALL OTHER,THEFT-MAIL,SOUTHWEST,W,W2,ALASKA JUNCTION
2019000083832,03/08/2019,1114,03/08/2019,1114,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,S,S3,RAINIER BEACH
2019000083837,03/08/2019,1117,03/08/2019,1236,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2019000084423,03/08/2019,1204,03/08/2019,1814,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,F,F3,SOUTH PARK
2019000083917,03/08/2019,1215,03/08/2019,1215,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,W,W1,NORTH DELRIDGE
2019000084010,03/08/2019,1230,03/08/2019,1324,THEFT-BUILDING,THEFT-BUILDING,SOUTH,S,S3,RAINIER BEACH
20190000902658,03/08/2019,1230,03/10/2019,2351,THEFT-BUILDING,THEFT-BUILDING,SOUTH,S,S2,RAINIER BEACH
20190000904494,03/08/2019,1350,04/23/2019,1455,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,FREMONT
2019000085294,03/08/2019,1400,03/09/2019,1302,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,Q,Q3,QUEEN ANNE
20190000902692,03/08/2019,1410,03/11/2019,1644,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D2,SLU/CASCADE
20190000902608,03/08/2019,1416,03/09/2019,1943,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U3,SANDPOINT
2019000084645,03/08/2019,1441,03/08/2019,2158,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,R,R1,NORTH BEACON HILL
2019000085621,03/08/2019,1442,03/09/2019,1730,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
20190000115609,03/08/2019,1504,04/01/2019,1802,THEFT-BICYCLE,THEFT-BICYCLE,SOUTH,R,R2,MOUNT BAKER
2019000084178,03/08/2019,1509,03/08/2019,1509,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,NORTH,U,U2,UNIVERSITY
20190000902670,03/08/2019,1600,03/11/2019,953,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q1,MAGNOLIA
2019000084430,03/08/2019,1600,03/08/2019,2332,THEFT-BUILDING,THEFT-BUILDING,SOUTH,S,S3,RAINIER VIEW
20190000902604,03/08/2019,1600,03/09/2019,1620,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D2,QUEEN ANNE
2019000086351,03/08/2019,1615,03/10/2019,1308,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,L,L1,LAKECITY
2019000084308,03/08/2019,1633,03/08/2019,1819,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,NORTH,J,J1,GREENWOOD
2019000084322,03/08/2019,1642,03/08/2019,1810,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,L,L2,NORTHGATE
2019000084327,03/08/2019,1643,03/08/2019,1643,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE
2019000084373,03/08/2019,1659,03/08/2019,1659,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE
2019000088658,03/08/2019,1700,03/12/2019,1115,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2019000085139,03/08/2019,1700,03/09/2019,1019,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S2,BRIGHTON/DUNLAP
2019000085172,03/08/2019,1800,03/09/2019,1100,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,E,E2,CAPITOL HILL
20190000902575,03/08/2019,1808,03/08/2019,2013,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B3,FREMONT
2019000085432,03/08/2019,1830,03/09/2019,1620,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
2019000085840,03/08/2019,1835,03/09/2019,2121,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,B,B1,BALLARD SOUTH
2019000084453,03/08/2019,1841,03/09/2019,447,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,BITTERLAKE
2019000084458,03/08/2019,1846,03/08/2019,1850,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2019000084598,03/08/2019,1910,03/08/2019,2103,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L1,NORTHGATE
2019000084482,03/08/2019,1912,03/08/2019,2127,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2019000084498,03/08/2019,1920,03/08/2019,1928,THEFT-BUILDING,THEFT-BUILDING,NORTH,U,U1,UNIVERSITY
2019000084517,03/08/2019,1949,03/08/2019,1949,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U1,ROOSEVELT/RAVENNA
2019000084394,03/08/2019,1955,03/08/2019,2046,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U3,ROOSEVELT/RAVENNA
2019000086218,03/08/2019,2000,03/10/2019,850,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B1,BALLARD SOUTH
20190000902681,03/08/2019,2000,03/11/2019,1300,THEFT-BICYCLE,THEFT-BICYCLE,EAST,E,E2,FIRST HILL
2019000085142,03/08/2019,2030,03/09/2019,1024,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,L,L3,LAKECITY
2019000084567,03/08/2019,2037,03/08/2019,2302,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,R,R3,GENESEE
2019000084632,03/08/2019,2146,03/08/2019,2146,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,WEST,K,K1,DOWNTOWN COMMERCIAL
20190000902652,03/08/2019,2200,03/10/2019,2233,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,FIRST HILL
2019000084714,03/08/2019,2256,03/08/2019,2256,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE
2019000085011,03/08/2019,2300,03/09/2019,727,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U3,SANDPOINT
20190000902702,03/08/2019,2305,03/11/2019,2111,THEFT-ALL OTHER,THEFT-MAIL,WEST,Q,Q2,QUEEN ANNE
2019000084750,03/08/2019,2350,03/08/2019,2350,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F2,SOUTH DELRIDGE
2019000087223,03/09/2019,0,03/11/2019,723,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,U,U2,UNIVERSITY
2019000084775,03/09/2019,8,03/09/2019,8,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE
2019000085526,03/09/2019,120,03/09/2019,1629,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q1,MAGNOLIA
2019000084998,03/09/2019,130,03/09/2019,844,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W1,NORTH ADMIRAL
2019000084860,03/09/2019,141,03/09/2019,141,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N3,NORTHGATE
2019000084870,03/09/2019,151,03/09/2019,701,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,EAST,G,G1,FIRST HILL
2019000085246,03/09/2019,300,03/09/2019,1446,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,C,C2,MADISON PARK
2019000085104,03/09/2019,330,03/09/2019,946,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,D,D1,BELLTOWN
2019000085017,03/09/2019,743,03/09/2019,743,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,GREENWOOD
20190000902590,03/09/2019,800,03/09/2019,1017,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M3,DOWNTOWN COMMERCIAL
20190000902596,03/09/2019,830,03/09/2019,1338,THEFT-BUILDING,THEFT-BUILDING,WEST,K,K2,PIONEER SQUARE
20190000903194,03/09/2019,830,03/24/2019,1028,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U2,UNIVERSITY
2019000085761,03/09/2019,845,03/09/2019,2015,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,Q,Q2,QUEEN ANNE
20190000902731,03/09/2019,942,03/12/2019,1453,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C2,MONTLAKE/PORTAGE BAY
20190000902598,03/09/2019,952,03/09/2019,1500,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q3,SLU/CASCADE
2019000086315,03/09/2019,1000,03/10/2019,1425,THEFT-BUILDING,THEFT-BUILDING,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2019000085132,03/09/2019,1009,03/09/2019,1009,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTHWEST,W,W3,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2019000085131,03/09/2019,1013,03/09/2019,1013,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,W,W2,ALASKA JUNCTION
2019000085144,03/09/2019,1026,03/09/2019,1050,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M3,DOWNTOWN COMMERCIAL
20190000903519,03/09/2019,1059,04/02/2019,112,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E1,CAPITOL HILL
2019000085180,03/09/2019,1105,03/09/2019,1243,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E3,FIRST HILL
2019000085349,03/09/2019,1156,03/09/2019,1346,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
20190000126856,03/09/2019,1200,04/10/2019,1258,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,S,S3,RAINIER VIEW
2019000085305,03/09/2019,1212,03/09/2019,1304,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2019000087404,03/09/2019,1300,03/11/2019,1024,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B3,WALLINGFORD
2019000085486,03/09/2019,1400,03/09/2019,1555,THEFT-BUILDING,THEFT-BUILDING,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2019000085379,03/09/2019,1410,03/09/2019,1418,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,Q,Q3,QUEEN ANNE
2019000085372,03/09/2019,1412,03/09/2019,1412,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
20190000902978,03/09/2019,1420,03/18/2019,1428,THEFT-ALL OTHER,THEFT-OTH,EAST,G,G2,JUDKINS PARK/NORTH BEACON HILL
2019000094473,03/09/2019,1455,03/16/2019,1533,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,C,C1,CAPITOL HILL
2019000085528,03/09/2019,1557,03/09/2019,1639,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M3,DOWNTOWN COMMERCIAL
2019000085495,03/09/2019,1600,03/09/2019,1828,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O1,SODO
2019000085834,03/09/2019,1615,03/09/2019,2213,MOTOR VEHICLE THEFT,VEH-THEFT-MTRCYCLE,SOUTHWEST,F,F3,HIGHLAND PARK
2019000085558,03/09/2019,1620,03/09/2019,1700,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,Q,Q3,QUEEN ANNE
2019000085592,03/09/2019,1656,03/09/2019,1750,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2019000085856,03/09/2019,1700,03/09/2019,2148,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,Q,Q2,QUEEN ANNE
2019000086227,03/09/2019,1800,03/10/2019,904,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R1,NORTH BEACON HILL
2019000085633,03/09/2019,1808,03/09/2019,2016,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
20190000902623,03/09/2019,1855,03/10/2019,902,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M3,DOWNTOWN COMMERCIAL
2019000087227,03/09/2019,1900,03/11/2019,939,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,NORTH,B,B2,BALLARD SOUTH
2019000085711,03/09/2019,1905,03/09/2019,1928,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,C,C1,CAPITOL HILL
2019000085720,03/09/2019,1936,03/09/2019,1936,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U3,ROOSEVELT/RAVENNA
2019000085722,03/09/2019,1940,03/09/2019,1948,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N3,GREENWOOD
2019000085732,03/09/2019,1954,03/09/2019,1954,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,Q,Q2,QUEEN ANNE
2019000085845,03/09/2019,1954,03/09/2019,2219,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,W,W1,NORTH DELRIDGE
20190000902620,03/09/2019,2000,03/09/2019,2335,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE
2019000086259,03/09/2019,2000,03/10/2019,1036,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE
2019000085742,03/09/2019,2002,03/09/2019,2045,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O1,SODO
2019000085746,03/09/2019,2005,03/09/2019,2005,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W2,ALASKA JUNCTION
2019000085788,03/09/2019,2037,03/09/2019,2037,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,Q,Q2,QUEEN ANNE
2019000085793,03/09/2019,2044,03/09/2019,2044,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2019000085797,03/09/2019,2047,03/09/2019,2151,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,SODO
2019000086679,03/09/2019,2100,03/10/2019,1738,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,Q,Q2,QUEEN ANNE
2019000085977,03/09/2019,2100,03/10/2019,1,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,FREMONT
2019000086314,03/09/2019,2100,03/10/2019,1116,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q2,QUEEN ANNE
2019000086124,03/09/2019,2200,03/10/2019,429,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N3,NORTHGATE
20190000902613,03/09/2019,2200,03/09/2019,2306,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D1,BELLTOWN
2019000086681,03/09/2019,2200,03/10/2019,1739,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L3,SANDPOINT
2019000085901,03/09/2019,2240,03/09/2019,2240,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,D,D3,EASTLAKE - WEST
2019000086164,03/09/2019,2300,03/10/2019,722,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,J,J2,BALLARD NORTH
2019000085936,03/09/2019,2311,03/09/2019,2311,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N3,NORTHGATE
2019000089936,03/10/2019,0,03/13/2019,1105,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,F,F2,HIGHLAND PARK
20190000902738,03/10/2019,30,03/12/2019,1812,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E3,CAPITOL HILL
2019000087328,03/10/2019,30,03/11/2019,913,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D1,SLU/CASCADE
2019000089938,03/10/2019,100,03/13/2019,1109,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q2,QUEEN ANNE
20190000902659,03/10/2019,100,03/11/2019,638,THEFT-BICYCLE,THEFT-BICYCLE,SOUTHWEST,F,F2,SOUTH DELRIDGE
2019000087401,03/10/2019,125,03/11/2019,1019,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U2,UNIVERSITY
2019000086283,03/10/2019,200,03/10/2019,1243,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,L,L2,NORTHGATE
2019000086069,03/10/2019,326,03/10/2019,326,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTH,R,R1,NORTH BEACON HILL
2019000087222,03/10/2019,541,03/11/2019,722,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,M,M2,DOWNTOWN COMMERCIAL
2019000098151,03/10/2019,545,03/19/2019,1236,THEFT-ALL OTHER,THEFT-MAIL,WEST,Q,Q2,QUEEN ANNE
2019000086185,03/10/2019,741,03/10/2019,817,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U3,SANDPOINT
2019000086194,03/10/2019,806,03/10/2019,911,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,C,C1,CAPITOL HILL
20190000902638,03/10/2019,854,03/10/2019,1519,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C2,MADISON PARK
2019000086299,03/10/2019,1101,03/10/2019,1401,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,M,M1,DOWNTOWN COMMERCIAL
2019000086300,03/10/2019,1105,03/10/2019,1241,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U1,ROOSEVELT/RAVENNA
2019000086319,03/10/2019,1133,03/10/2019,1133,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,R,R2,MOUNT BAKER
2019000094253,03/10/2019,1200,03/16/2019,1127,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W1,NORTH ADMIRAL
2019000095748,03/10/2019,1200,03/17/2019,1732,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,S,S3,RAINIER VIEW
20190000902631,03/10/2019,1225,03/10/2019,1228,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W3,FAUNTLEROY SW
20190000902633,03/10/2019,1225,03/10/2019,1334,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M1,DOWNTOWN COMMERCIAL
2019000086363,03/10/2019,1234,03/10/2019,1234,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,R,R2,MOUNT BAKER
2019000086760,03/10/2019,1245,03/10/2019,1859,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L3,LAKECITY
2019000086982,03/10/2019,1300,03/10/2019,2323,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTH,R,R2,CLAREMONT/RAINIER VISTA
2019000086387,03/10/2019,1302,03/10/2019,1302,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2019000091519,03/10/2019,1308,03/14/2019,1405,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN
2019000086433,03/10/2019,1339,03/10/2019,1339,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2019000095629,03/10/2019,1417,03/17/2019,1417,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D3,SLU/CASCADE
20190000902649,03/10/2019,1430,03/10/2019,2117,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2019000086583,03/10/2019,1508,03/10/2019,1552,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B3,WALLINGFORD
20190000902653,03/10/2019,1515,03/10/2019,2237,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2019000086548,03/10/2019,1523,03/10/2019,1523,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U1,ROOSEVELT/RAVENNA
2019000088143,03/10/2019,1600,03/12/2019,20,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D1,SLU/CASCADE
2019000092440,03/10/2019,1600,03/15/2019,811,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W1,NORTH ADMIRAL
2019000086714,03/10/2019,1615,03/10/2019,1645,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,E,E2,CAPITOL HILL
2019000086609,03/10/2019,1621,03/10/2019,1621,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,J,J2,BALLARD NORTH
2019000086471,03/10/2019,1630,03/10/2019,1630,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,E,E3,FIRST HILL
2019000086628,03/10/2019,1640,03/10/2019,1735,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L2,NORTHGATE
2019000087477,03/10/2019,1720,03/11/2019,1724,ROBBERY-STREET,ROBBERY-STREET-GUN,SOUTHWEST,W,W2,ALASKA JUNCTION
20190000903324,03/10/2019,1740,03/27/2019,1541,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L2,NORTHGATE
2019000088038,03/10/2019,1800,03/11/2019,2057,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,W,W2,ALASKA JUNCTION
2019000086700,03/10/2019,1808,03/10/2019,1808,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
20190000902643,03/10/2019,1820,03/10/2019,1930,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D3,SLU/CASCADE
2019000086737,03/10/2019,1830,03/10/2019,1851,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W2,ALASKA JUNCTION
2019000086738,03/10/2019,1852,03/10/2019,1852,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,L,L3,LAKECITY
2019000087170,03/10/2019,1900,03/11/2019,540,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R3,HILLMAN CITY
2019000087506,03/10/2019,1900,03/11/2019,1156,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F3,HIGHLAND PARK
2019000086763,03/10/2019,1919,03/10/2019,1919,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J3,ROOSEVELT/RAVENNA
2019000086850,03/10/2019,2000,03/10/2019,2045,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J1,GREENWOOD
2019000086828,03/10/2019,2029,03/10/2019,2029,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,ROOSEVELT/RAVENNA
2019000086889,03/10/2019,2030,03/10/2019,2133,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,EAST,E,E3,FIRST HILL
2019000087212,03/10/2019,2100,03/11/2019,701,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L2,NORTHGATE
2019000086861,03/10/2019,2100,03/10/2019,2100,ROBBERY-STREET,ROBBERY-STREET-GUN,SOUTH,S,S2,RAINIER BEACH
2019000086869,03/10/2019,2102,03/10/2019,2102,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTH,S,S1,SOUTH BEACON HILL
2019000086878,03/10/2019,2119,03/10/2019,2119,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,W,W3,MORGAN
20190000902844,03/10/2019,2130,03/15/2019,1121,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,FREMONT
2019000086898,03/10/2019,2146,03/10/2019,2146,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,B,B1,BALLARD SOUTH
2019000087131,03/10/2019,2200,03/11/2019,418,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N1,BITTERLAKE
