Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood
2.018E+13,9/17/18,2000,9/17/18,2024,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U3,ROOSEVELT/RAVENNA
2.018E+13,9/17/18,2000,9/18/18,1629,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J1,GREENWOOD
2.018E+13,9/17/18,2000,9/18/18,1434,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,N,N2,BITTERLAKE
2.018E+13,9/17/18,2100,9/19/18,1600,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,C,C2,MADISON PARK
2.018E+13,9/17/18,2100,11/9/18,1837,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+13,9/17/18,2100,9/18/18,1243,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B1,BALLARD SOUTH
2.018E+13,9/17/18,2107,9/22/18,1848,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+13,9/17/18,2200,9/23/18,1342,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D3,SLU/CASCADE
2.018E+13,9/17/18,2200,9/18/18,941,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTH,R,R1,MID BEACON HILL
2.018E+13,9/17/18,2230,9/18/18,944,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+13,9/17/18,2300,9/18/18,1613,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R3,HILLMAN CITY
2.018E+13,9/18/18,0,9/20/18,1109,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,C,C2,MILLER PARK
2.018E+13,9/18/18,0,10/8/18,848,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q2,QUEEN ANNE
2.018E+13,9/18/18,0,9/18/18,1427,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B2,FREMONT
2.018E+13,9/18/18,0,9/18/18,735,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,C,C2,MONTLAKE/PORTAGE BAY
2.018E+13,9/18/18,0,9/23/18,1459,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,BALLARD SOUTH
2.018E+13,9/18/18,1,9/19/18,845,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J2,BALLARD NORTH
2.018E+13,9/18/18,1,9/18/18,851,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,Q,Q2,QUEEN ANNE
2.018E+13,9/18/18,51,9/18/18,51,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,R,R3,HILLMAN CITY
2.018E+13,9/18/18,125,9/18/18,125,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,SODO
2.018E+13,9/18/18,157,9/18/18,157,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,SOUTHWEST,W,W1,NORTH ADMIRAL
2.018E+13,9/18/18,240,9/18/18,242,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,R,R3,COLUMBIA CITY
2.018E+13,9/18/18,304,9/18/18,304,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,R,R3,COLUMBIA CITY
2.018E+13,9/18/18,311,9/18/18,311,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,R,R3,COLUMBIA CITY
2.018E+13,9/18/18,330,9/18/18,357,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,FREMONT
2.018E+13,9/18/18,530,9/18/18,707,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,L,L2,NORTHGATE
2.018E+13,9/18/18,530,9/18/18,530,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+13,9/18/18,535,9/18/18,538,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-GUN,SOUTH,R,R1,NORTH BEACON HILL
2.018E+13,9/18/18,615,9/18/18,1741,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE
2.018E+13,9/18/18,625,9/18/18,625,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,U,U3,SANDPOINT
2.018E+13,9/18/18,800,9/19/18,651,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,B,B2,FREMONT
2.018E+13,9/18/18,800,9/18/18,914,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,D,D2,SLU/CASCADE
2.018E+13,9/18/18,830,10/2/18,1106,THEFT-BUILDING,THEFT-BUILDING,EAST,C,C3,MADRONA/LESCHI
2.018E+13,9/18/18,840,9/18/18,1040,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B1,BALLARD SOUTH
2.018E+13,9/18/18,856,9/18/18,856,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+13,9/18/18,924,9/18/18,924,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B1,BALLARD SOUTH
2.018E+13,9/18/18,1000,9/18/18,1851,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R3,LAKEWOOD/SEWARD PARK
2.018E+13,9/18/18,1057,9/18/18,1530,THEFT-ALL OTHER,THEFT-MAIL,NORTH,B,B1,BALLARD SOUTH
2.018E+13,9/18/18,1100,9/20/18,1224,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,S,S3,RAINIER VIEW
2.018E+13,9/18/18,1110,9/19/18,1547,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N2,NORTHGATE
2.018E+13,9/18/18,1145,9/18/18,1145,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,9/18/18,1205,9/18/18,1205,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2.018E+13,9/18/18,1212,9/21/18,921,THEFT-BUILDING,THEFT-BUILDING,WEST,D,D2,SLU/CASCADE
2.018E+13,9/18/18,1218,9/18/18,1220,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,SOUTH,O,O1,SODO
2.018E+13,9/18/18,1256,9/18/18,1256,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2.018E+13,9/18/18,1300,9/18/18,1418,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+13,9/18/18,1325,9/18/18,1335,THEFT-BUILDING,THEFT-BUILDING,WEST,Q,Q3,QUEEN ANNE
2.018E+13,9/18/18,1330,10/10/18,1611,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
2.018E+13,9/18/18,1400,9/20/18,1324,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U1,UNIVERSITY
2.018E+13,9/18/18,1400,9/18/18,1400,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,9/18/18,1400,9/19/18,1016,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,C,C1,MILLER PARK
2.018E+13,9/18/18,1445,9/19/18,1844,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+13,9/18/18,1452,11/13/18,1118,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+13,9/18/18,1500,9/19/18,1707,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,U,U3,SANDPOINT
2.018E+13,9/18/18,1515,9/19/18,1035,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+13,9/18/18,1528,9/19/18,1248,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q2,QUEEN ANNE
2.018E+13,9/18/18,1530,9/19/18,2239,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,U,U2,UNIVERSITY
2.018E+13,9/18/18,1530,9/18/18,1711,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J2,BALLARD NORTH
2.018E+13,9/18/18,1600,9/19/18,1202,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+13,9/18/18,1625,9/18/18,2248,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,BALLARD SOUTH
2.018E+13,9/18/18,1630,9/19/18,844,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.018E+13,9/18/18,1630,9/18/18,1841,THEFT-BUILDING,THEFT-BUILDING,NORTH,J,J3,GREENWOOD
2.018E+13,9/18/18,1700,9/26/18,1012,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,G,G3,MADRONA/LESCHI
2.018E+13,9/18/18,1800,9/20/18,1104,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTHWEST,W,W3,MORGAN
2.018E+13,9/18/18,1800,9/18/18,2222,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,NORTH,L,L3,LAKECITY
2.018E+13,9/18/18,1801,11/6/18,242,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,R,R3,HILLMAN CITY
2.018E+13,9/18/18,1811,9/18/18,1814,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,9/18/18,1821,9/18/18,1821,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+13,9/18/18,1900,9/19/18,1455,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,9/18/18,1900,9/19/18,1352,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,9/18/18,1900,9/19/18,651,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R3,COLUMBIA CITY
2.018E+13,9/18/18,1911,9/18/18,1911,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+13,9/18/18,1929,9/18/18,1929,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,S,S2,BRIGHTON/DUNLAP
2.018E+13,9/18/18,1940,9/18/18,1948,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,9/18/18,1950,9/18/18,1950,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O1,SODO
2.018E+13,9/18/18,2000,9/19/18,731,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R1,NORTH BEACON HILL
2.018E+13,9/18/18,2000,9/19/18,1240,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,B,B2,PHINNEY RIDGE
2.018E+13,9/18/18,2000,9/19/18,656,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN
2.018E+13,9/18/18,2002,9/18/18,2002,ROBBERY-STREET,ROBBERY-STREET-GUN,NORTH,L,L2,NORTHGATE
2.018E+13,9/18/18,2030,9/21/18,1935,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W1,ALKI
2.018E+13,9/18/18,2030,9/19/18,829,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,9/18/18,2043,9/18/18,2043,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L2,NORTHGATE
2.018E+13,9/18/18,2130,9/19/18,742,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+13,9/18/18,2130,9/19/18,1024,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B2,FREMONT
2.018E+13,9/18/18,2156,9/18/18,2234,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,9/18/18,2236,9/18/18,2236,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,SODO
2.018E+13,9/18/18,2240,9/19/18,19,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,9/18/18,2300,9/19/18,2325,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R3,COLUMBIA CITY
2.018E+13,9/18/18,2326,9/18/18,2326,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-WEAPON,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+13,9/19/18,0,10/21/18,1710,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,D,D2,QUEEN ANNE
2.018E+13,9/19/18,15,9/19/18,242,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,EAST,E,E2,FIRST HILL
2.018E+13,9/19/18,25,9/19/18,1136,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U2,UNIVERSITY
2.018E+13,9/19/18,30,9/19/18,1536,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,G,G2,JUDKINS PARK/NORTH BEACON HILL
2.018E+13,9/19/18,42,9/19/18,42,ROBBERY-STREET,ROBBERY-STREET-GUN,WEST,Q,Q3,QUEEN ANNE
2.018E+13,9/19/18,100,9/19/18,1114,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,U,U3,SANDPOINT
2.018E+13,9/19/18,100,9/19/18,1706,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTH,S,S1,MID BEACON HILL
2.018E+13,9/19/18,200,9/19/18,2246,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,B,B1,BALLARD SOUTH
2.018E+13,9/19/18,457,9/19/18,457,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B1,BALLARD SOUTH
2.018E+13,9/19/18,500,9/24/18,1555,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,EAST,G,G2,JUDKINS PARK/NORTH BEACON HILL
2.018E+13,9/19/18,500,9/20/18,1347,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F3,SOUTH PARK
2.018E+13,9/19/18,530,9/19/18,711,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B2,FREMONT
2.018E+13,9/19/18,600,9/19/18,921,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,S,S2,BRIGHTON/DUNLAP
2.018E+13,9/19/18,645,9/19/18,826,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D1,BELLTOWN
2.018E+13,9/19/18,700,9/19/18,1229,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F2,HIGHLAND PARK
2.018E+13,9/19/18,700,9/19/18,700,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+13,9/19/18,745,10/11/18,1442,THEFT-ALL OTHER,THEFT-PKPOCKET,UNKNOWN,,,UNKNOWN
2.018E+13,9/19/18,835,9/19/18,1759,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+13,9/19/18,850,9/19/18,1705,THEFT-ALL OTHER,THEFT-OTH,SOUTH,S,S2,RAINIER BEACH
2.018E+13,9/19/18,856,9/19/18,902,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-BODYFORCE,SOUTH,O,O1,SODO
2.018E+13,9/19/18,900,9/20/18,1853,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,U,U3,SANDPOINT
2.018E+13,9/19/18,900,10/15/18,2127,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,J,J3,ROOSEVELT/RAVENNA
2.018E+13,9/19/18,920,9/20/18,950,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B1,BALLARD SOUTH
2.018E+13,9/19/18,924,9/19/18,1506,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,G,G3,MADRONA/LESCHI
2.018E+13,9/19/18,1000,9/20/18,908,THEFT-BICYCLE,THEFT-BICYCLE,WEST,M,M2,SLU/CASCADE
2.018E+13,9/19/18,1100,9/19/18,1609,THEFT-ALL OTHER,THEFT-MAIL,NORTH,B,B3,WALLINGFORD
2.018E+13,9/19/18,1100,9/19/18,1938,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,W,W2,MORGAN
2.018E+13,9/19/18,1110,9/21/18,1349,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,W,W1,COMMERCIAL HARBOR ISLAND
2.018E+13,9/19/18,1152,9/19/18,1317,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+13,9/19/18,1155,9/19/18,1155,ROBBERY-STREET,ROBBERY-STREET-GUN,SOUTH,R,R1,MID BEACON HILL
2.018E+13,9/19/18,1200,9/26/18,1121,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,K,K2,PIONEER SQUARE
2.018E+13,9/19/18,1206,9/19/18,1206,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U2,UNIVERSITY
2.018E+13,9/19/18,1207,9/19/18,1207,THEFT-ALL OTHER,THEFT-MAIL,NORTH,B,B1,BALLARD SOUTH
2.018E+13,9/19/18,1230,9/19/18,1502,THEFT-ALL OTHER,THEFT-MAIL,SOUTH,S,S1,SOUTH BEACON HILL
2.018E+13,9/19/18,1300,9/20/18,1013,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+13,9/19/18,1302,9/19/18,1309,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-WEAPON,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,9/19/18,1305,9/20/18,2212,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH
2.018E+13,9/19/18,1330,9/19/18,1409,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.018E+13,9/19/18,1400,9/19/18,1724,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,J,J1,GREENWOOD
2.018E+13,9/19/18,1430,9/19/18,1838,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B1,BALLARD SOUTH
2.018E+13,9/19/18,1430,9/20/18,1112,THEFT-BUILDING,THEFT-BUILDING,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+13,9/19/18,1439,9/20/18,1159,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+13,9/19/18,1500,9/19/18,1757,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U1,ROOSEVELT/RAVENNA
2.018E+13,9/19/18,1508,9/19/18,1508,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B2,PHINNEY RIDGE
2.018E+13,9/19/18,1532,9/19/18,1532,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D2,SLU/CASCADE
2.018E+13,9/19/18,1548,9/19/18,1548,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N1,BALLARD NORTH
2.018E+13,9/19/18,1559,9/19/18,1859,THEFT-ALL OTHER,THEFT-OTH,NORTH,N,N3,NORTHGATE
2.018E+13,9/19/18,1600,9/21/18,2222,MOTOR VEHICLE THEFT,VEH-THEFT-RECREATION VEH,NORTH,B,B1,BALLARD SOUTH
2.018E+13,9/19/18,1600,9/21/18,1657,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+13,9/19/18,1600,9/20/18,1811,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,J,J1,BALLARD NORTH
2.018E+13,9/19/18,1605,9/22/18,1003,THEFT-ALL OTHER,THEFT-OTH,NORTH,J,J2,BALLARD NORTH
2.018E+13,9/19/18,1618,9/19/18,1857,THEFT-ALL OTHER,THEFT-OTH,NORTH,B,B2,BALLARD SOUTH
2.018E+13,9/19/18,1646,10/28/18,1646,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2.018E+13,9/19/18,1700,9/19/18,2102,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,EAST,E,E3,FIRST HILL
2.018E+13,9/19/18,1700,9/20/18,1051,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D2,SLU/CASCADE
2.018E+13,9/19/18,1700,9/22/18,1406,THEFT-ALL OTHER,THEFT-OTH,NORTH,U,U2,UNIVERSITY
2.018E+13,9/19/18,1730,9/20/18,1214,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,Q,Q3,QUEEN ANNE
2.018E+13,9/19/18,1743,9/19/18,1743,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,R,R1,MID BEACON HILL
2.018E+13,9/19/18,1745,9/20/18,837,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTHWEST,F,F3,SOUTH PARK
2.018E+13,9/19/18,1745,9/19/18,2144,THEFT-BUILDING,THEFT-BUILDING,WEST,K,K1,DOWNTOWN COMMERCIAL
2.018E+13,9/19/18,1748,9/20/18,1444,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+13,9/19/18,1800,9/20/18,1253,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,U,U2,UNIVERSITY
2.018E+13,9/19/18,1800,9/20/18,1106,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,F,F3,HIGHLAND PARK
2.018E+13,9/19/18,1815,9/28/18,1009,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,9/19/18,1815,9/19/18,1821,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,D,D2,SLU/CASCADE
2.018E+13,9/19/18,1825,9/19/18,1825,THEFT-ALL OTHER,THEFT-OTH,SOUTH,S,S3,RAINIER VIEW
2.018E+13,9/19/18,1830,9/20/18,834,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,R,R1,NORTH BEACON HILL
2.018E+13,9/19/18,1830,9/21/18,1416,THEFT-ALL OTHER,THEFT-OTH,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
2.018E+13,9/19/18,1835,9/20/18,1338,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M2,DOWNTOWN COMMERCIAL
2.018E+13,9/19/18,1845,9/21/18,1608,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,9/19/18,1855,9/19/18,1855,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q1,MAGNOLIA
2.018E+13,9/19/18,1900,9/20/18,1721,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L3,LAKECITY
2.018E+13,9/19/18,1900,9/20/18,656,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,B,B1,BALLARD SOUTH
2.018E+13,9/19/18,1906,9/19/18,1906,THEFT-BUILDING,THEFT-BUILDING,EAST,E,E3,FIRST HILL
2.018E+13,9/19/18,1920,9/19/18,1920,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,C,C3,CENTRAL AREA/SQUIRE PARK
2.018E+13,9/19/18,1933,9/24/18,1700,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2.018E+13,9/19/18,1958,9/19/18,1958,THEFT-BUILDING,THEFT-BUILDING,WEST,D,D1,BELLTOWN
2.018E+13,9/19/18,2000,9/20/18,914,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+13,9/19/18,2000,9/20/18,1138,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,SOUTHWEST,W,W2,ALASKA JUNCTION
2.018E+13,9/19/18,2023,9/19/18,2113,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,Q,Q3,QUEEN ANNE
2.018E+13,9/19/18,2028,9/19/18,2136,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,9/19/18,2040,9/19/18,2051,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D2,SLU/CASCADE
2.018E+13,9/19/18,2100,9/20/18,907,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W3,MORGAN
2.018E+13,9/19/18,2100,9/20/18,712,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W3,MORGAN
2.018E+13,9/19/18,2107,9/19/18,2107,THEFT-ALL OTHER,THEFT-OTH,EAST,E,E2,CAPITOL HILL
2.018E+13,9/19/18,2130,9/20/18,1302,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,EAST,C,C2,MILLER PARK
2.018E+13,9/19/18,2207,9/19/18,2207,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,U,U2,UNIVERSITY
2.018E+13,9/19/18,2215,9/19/18,2215,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,L,L3,LAKECITY
2.018E+13,9/19/18,2220,9/19/18,2344,THEFT-BUILDING,THEFT-BUILDING,NORTH,L,L2,NORTHGATE
2.018E+13,9/19/18,2230,9/20/18,730,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L2,NORTHGATE
2.018E+13,9/19/18,2347,9/20/18,1618,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,D,D2,SLU/CASCADE
2.018E+13,9/20/18,1130,9/20/18,1710,THEFT-BUILDING,THEFT-BUILDING,WEST,D,D3,SLU/CASCADE
2.018E+13,9/20/18,1130,9/20/18,1859,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2.018E+13,9/20/18,1145,9/23/18,1205,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,U,U3,SANDPOINT
2.018E+13,9/20/18,1200,9/28/18,1807,ROBBERY-STREET,ROBBERY-STREET-GUN,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
